4  !number of header lines including this one
The data for W, Nr, Kab, Kw, Kdm and H2O_abko were taken from "dataSpec_P4.m"
The data for Ks and H2O_refr have been interpolated from "OPTCOEFF.DAT"
W	Nr	Kdm	Kab	Kw	Ks	H2O_refr	H2O_abko	
2001  !number of spectral bands
2.212	1.292200	1.790E+01	0.000E+00	1.830E+01	0.000000	1.295154	1.830E+01	
2.213	1.292000	1.780E+01	0.000E+00	1.830E+01	0.000000	1.295096	1.830E+01	
2.214	1.291900	1.780E+01	0.000E+00	1.830E+01	0.000000	1.295038	1.830E+01	
2.215	1.291800	1.780E+01	0.000E+00	1.830E+01	0.000000	1.294980	1.830E+01	
2.216	1.291700	1.770E+01	0.000E+00	1.830E+01	0.000000	1.294922	1.830E+01	
2.217	1.291600	1.770E+01	0.000E+00	1.830E+01	0.000000	1.294864	1.830E+01	
2.218	1.291400	1.770E+01	0.000E+00	1.840E+01	0.000000	1.294806	1.840E+01	
2.219	1.291300	1.770E+01	0.000E+00	1.840E+01	0.000000	1.294748	1.840E+01	
2.220	1.291200	1.760E+01	0.000E+00	1.840E+01	0.000000	1.294690	1.840E+01	
2.221	1.291100	1.760E+01	0.000E+00	1.840E+01	0.000000	1.294634	1.840E+01	
2.222	1.291000	1.760E+01	0.000E+00	1.840E+01	0.000000	1.294578	1.840E+01	
2.223	1.290800	1.760E+01	0.000E+00	1.840E+01	0.000000	1.294522	1.840E+01	
2.224	1.290700	1.760E+01	0.000E+00	1.840E+01	0.000000	1.294466	1.840E+01	
2.225	1.290600	1.770E+01	0.000E+00	1.840E+01	0.000000	1.294410	1.840E+01	
2.226	1.290500	1.770E+01	0.000E+00	1.850E+01	0.000000	1.294354	1.850E+01	
2.227	1.290400	1.770E+01	0.000E+00	1.850E+01	0.000000	1.294298	1.850E+01	
2.228	1.290200	1.780E+01	0.000E+00	1.850E+01	0.000000	1.294242	1.850E+01	
2.229	1.290100	1.790E+01	0.000E+00	1.850E+01	0.000000	1.294186	1.850E+01	
2.230	1.290000	1.800E+01	0.000E+00	1.860E+01	0.000000	1.294130	1.860E+01	
2.231	1.289900	1.800E+01	0.000E+00	1.860E+01	0.000000	1.294070	1.860E+01	
2.232	1.289800	1.810E+01	0.000E+00	1.860E+01	0.000000	1.294010	1.860E+01	
2.233	1.289600	1.830E+01	0.000E+00	1.860E+01	0.000000	1.293950	1.860E+01	
2.234	1.289500	1.840E+01	0.000E+00	1.860E+01	0.000000	1.293890	1.860E+01	
2.235	1.289400	1.850E+01	0.000E+00	1.870E+01	0.000000	1.293830	1.870E+01	
2.236	1.289300	1.870E+01	0.000E+00	1.870E+01	0.000000	1.293770	1.870E+01	
2.237	1.289200	1.880E+01	0.000E+00	1.870E+01	0.000000	1.293710	1.870E+01	
2.238	1.289000	1.900E+01	0.000E+00	1.880E+01	0.000000	1.293650	1.880E+01	
2.239	1.288900	1.910E+01	0.000E+00	1.880E+01	0.000000	1.293590	1.880E+01	
2.240	1.288800	1.930E+01	0.000E+00	1.890E+01	0.000000	1.293530	1.890E+01	
2.241	1.288700	1.950E+01	0.000E+00	1.890E+01	0.000000	1.293465	1.890E+01	
2.242	1.288600	1.970E+01	0.000E+00	1.900E+01	0.000000	1.293400	1.900E+01	
2.243	1.288400	1.990E+01	0.000E+00	1.900E+01	0.000000	1.293335	1.900E+01	
2.244	1.288300	2.020E+01	0.000E+00	1.910E+01	0.000000	1.293270	1.910E+01	
2.245	1.288200	2.040E+01	0.000E+00	1.910E+01	0.000000	1.293205	1.910E+01	
2.246	1.288100	2.070E+01	0.000E+00	1.920E+01	0.000000	1.293140	1.920E+01	
2.247	1.288000	2.090E+01	0.000E+00	1.920E+01	0.000000	1.293075	1.920E+01	
2.248	1.287800	2.110E+01	0.000E+00	1.930E+01	0.000000	1.293010	1.930E+01	
2.249	1.287700	2.140E+01	0.000E+00	1.930E+01	0.000000	1.292945	1.930E+01	
2.250	1.287600	2.160E+01	0.000E+00	1.940E+01	0.000000	1.292880	1.940E+01	
2.251	1.287500	2.190E+01	0.000E+00	1.950E+01	0.000000	1.292806	1.950E+01	
2.252	1.287400	2.210E+01	0.000E+00	1.950E+01	0.000000	1.292732	1.950E+01	
2.253	1.287300	2.240E+01	0.000E+00	1.960E+01	0.000000	1.292658	1.960E+01	
2.254	1.287200	2.260E+01	0.000E+00	1.970E+01	0.000000	1.292584	1.970E+01	
2.255	1.287100	2.290E+01	0.000E+00	1.970E+01	0.000000	1.292510	1.970E+01	
2.256	1.287000	2.310E+01	0.000E+00	1.980E+01	0.000000	1.292436	1.980E+01	
2.257	1.286900	2.340E+01	0.000E+00	1.980E+01	0.000000	1.292362	1.980E+01	
2.258	1.286700	2.360E+01	0.000E+00	1.990E+01	0.000000	1.292288	1.990E+01	
2.259	1.286600	2.390E+01	0.000E+00	2.000E+01	0.000000	1.292214	2.000E+01	
2.260	1.286500	2.410E+01	0.000E+00	2.000E+01	0.000000	1.292140	2.000E+01	
2.261	1.286400	2.430E+01	0.000E+00	2.010E+01	0.000000	1.292054	2.010E+01	
2.262	1.286300	2.460E+01	0.000E+00	2.020E+01	0.000000	1.291968	2.020E+01	
2.263	1.286200	2.480E+01	0.000E+00	2.030E+01	0.000000	1.291882	2.030E+01	
2.264	1.286100	2.500E+01	0.000E+00	2.040E+01	0.000000	1.291796	2.040E+01	
2.265	1.286000	2.520E+01	0.000E+00	2.050E+01	0.000000	1.291710	2.050E+01	
2.266	1.285900	2.540E+01	0.000E+00	2.050E+01	0.000000	1.291624	2.050E+01	
2.267	1.285800	2.560E+01	0.000E+00	2.060E+01	0.000000	1.291538	2.060E+01	
2.268	1.285600	2.580E+01	0.000E+00	2.070E+01	0.000000	1.291452	2.070E+01	
2.269	1.285500	2.610E+01	0.000E+00	2.080E+01	0.000000	1.291366	2.080E+01	
2.270	1.285400	2.630E+01	0.000E+00	2.090E+01	0.000000	1.291280	2.090E+01	
2.271	1.285300	2.640E+01	0.000E+00	2.090E+01	0.000000	1.291178	2.090E+01	
2.272	1.285200	2.660E+01	0.000E+00	2.100E+01	0.000000	1.291076	2.100E+01	
2.273	1.285000	2.670E+01	0.000E+00	2.110E+01	0.000000	1.290974	2.110E+01	
2.274	1.284900	2.690E+01	0.000E+00	2.130E+01	0.000000	1.290872	2.130E+01	
2.275	1.284800	2.700E+01	0.000E+00	2.140E+01	0.000000	1.290770	2.140E+01	
2.276	1.284700	2.720E+01	0.000E+00	2.150E+01	0.000000	1.290668	2.150E+01	
2.277	1.284600	2.730E+01	0.000E+00	2.150E+01	0.000000	1.290566	2.150E+01	
2.278	1.284500	2.740E+01	0.000E+00	2.160E+01	0.000000	1.290464	2.160E+01	
2.279	1.284400	2.750E+01	0.000E+00	2.170E+01	0.000000	1.290362	2.170E+01	
2.280	1.284300	2.760E+01	0.000E+00	2.180E+01	0.000000	1.290260	2.180E+01	
2.281	1.284200	2.780E+01	0.000E+00	2.190E+01	0.000000	1.290147	2.190E+01	
2.282	1.284100	2.790E+01	0.000E+00	2.200E+01	0.000000	1.290034	2.200E+01	
2.283	1.284000	2.800E+01	0.000E+00	2.210E+01	0.000000	1.289921	2.210E+01	
2.284	1.283900	2.820E+01	0.000E+00	2.220E+01	0.000000	1.289808	2.220E+01	
2.285	1.283800	2.840E+01	0.000E+00	2.230E+01	0.000000	1.289695	2.230E+01	
2.286	1.283700	2.850E+01	0.000E+00	2.250E+01	0.000000	1.289582	2.250E+01	
2.287	1.283600	2.860E+01	0.000E+00	2.260E+01	0.000000	1.289469	2.260E+01	
2.288	1.283400	2.880E+01	0.000E+00	2.280E+01	0.000000	1.289356	2.280E+01	
2.289	1.283300	2.900E+01	0.000E+00	2.290E+01	0.000000	1.289243	2.290E+01	
2.290	1.283200	2.910E+01	0.000E+00	2.300E+01	0.000000	1.289130	2.300E+01	
2.291	1.283100	2.920E+01	0.000E+00	2.310E+01	0.000000	1.289011	2.310E+01	
2.292	1.283000	2.940E+01	0.000E+00	2.330E+01	0.000000	1.288892	2.330E+01	
2.293	1.282900	2.950E+01	0.000E+00	2.340E+01	0.000000	1.288773	2.340E+01	
2.294	1.282800	2.960E+01	0.000E+00	2.350E+01	0.000000	1.288654	2.350E+01	
2.295	1.282700	2.970E+01	0.000E+00	2.360E+01	0.000000	1.288535	2.360E+01	
2.296	1.282600	2.980E+01	0.000E+00	2.380E+01	0.000000	1.288416	2.380E+01	
2.297	1.282500	3.000E+01	0.000E+00	2.390E+01	0.000000	1.288297	2.390E+01	
2.298	1.282400	3.010E+01	0.000E+00	2.410E+01	0.000000	1.288178	2.410E+01	
2.299	1.282300	3.020E+01	0.000E+00	2.420E+01	0.000000	1.288059	2.420E+01	
2.300	1.282200	3.030E+01	0.000E+00	2.430E+01	0.000000	1.287940	2.430E+01	
2.301	1.282100	3.040E+01	0.000E+00	2.440E+01	0.000000	1.287821	2.440E+01	
2.302	1.282000	3.050E+01	0.000E+00	2.460E+01	0.000000	1.287702	2.460E+01	
2.303	1.281800	3.060E+01	0.000E+00	2.470E+01	0.000000	1.287583	2.470E+01	
2.304	1.281700	3.070E+01	0.000E+00	2.490E+01	0.000000	1.287464	2.490E+01	
2.305	1.281600	3.070E+01	0.000E+00	2.500E+01	0.000000	1.287345	2.500E+01	
2.306	1.281500	3.080E+01	0.000E+00	2.520E+01	0.000000	1.287226	2.520E+01	
2.307	1.281400	3.080E+01	0.000E+00	2.530E+01	0.000000	1.287107	2.530E+01	
2.308	1.281300	3.080E+01	0.000E+00	2.550E+01	0.000000	1.286988	2.550E+01	
2.309	1.281200	3.070E+01	0.000E+00	2.560E+01	0.000000	1.286869	2.560E+01	
2.310	1.281100	3.070E+01	0.000E+00	2.580E+01	0.000000	1.286750	2.580E+01	
2.311	1.281000	3.070E+01	0.000E+00	2.590E+01	0.000000	1.286638	2.590E+01	
2.312	1.280900	3.060E+01	0.000E+00	2.610E+01	0.000000	1.286526	2.610E+01	
2.313	1.280800	3.050E+01	0.000E+00	2.620E+01	0.000000	1.286414	2.620E+01	
2.314	1.280700	3.050E+01	0.000E+00	2.650E+01	0.000000	1.286302	2.650E+01	
2.315	1.280600	3.030E+01	0.000E+00	2.660E+01	0.000000	1.286190	2.660E+01	
2.316	1.280500	3.030E+01	0.000E+00	2.680E+01	0.000000	1.286078	2.680E+01	
2.317	1.280400	3.020E+01	0.000E+00	2.700E+01	0.000000	1.285966	2.700E+01	
2.318	1.280300	3.020E+01	0.000E+00	2.710E+01	0.000000	1.285854	2.710E+01	
2.319	1.280200	3.000E+01	0.000E+00	2.730E+01	0.000000	1.285742	2.730E+01	
2.320	1.280100	3.000E+01	0.000E+00	2.740E+01	0.000000	1.285630	2.740E+01	
2.321	1.280000	3.000E+01	0.000E+00	2.760E+01	0.000000	1.285530	2.760E+01	
2.322	1.279900	2.990E+01	0.000E+00	2.790E+01	0.000000	1.285430	2.790E+01	
2.323	1.279900	2.990E+01	0.000E+00	2.800E+01	0.000000	1.285330	2.800E+01	
2.324	1.279800	2.980E+01	0.000E+00	2.820E+01	0.000000	1.285230	2.820E+01	
2.325	1.279700	2.980E+01	0.000E+00	2.840E+01	0.000000	1.285130	2.840E+01	
2.326	1.279600	2.980E+01	0.000E+00	2.860E+01	0.000000	1.285030	2.860E+01	
2.327	1.279500	2.970E+01	0.000E+00	2.870E+01	0.000000	1.284930	2.870E+01	
2.328	1.279500	2.980E+01	0.000E+00	2.900E+01	0.000000	1.284830	2.900E+01	
2.329	1.279400	2.980E+01	0.000E+00	2.920E+01	0.000000	1.284730	2.920E+01	
2.330	1.279300	2.980E+01	0.000E+00	2.930E+01	0.000000	1.284630	2.930E+01	
2.331	1.279200	2.980E+01	0.000E+00	2.950E+01	0.000000	1.284545	2.950E+01	
2.332	1.279100	2.990E+01	0.000E+00	2.970E+01	0.000000	1.284460	2.970E+01	
2.333	1.279100	2.990E+01	0.000E+00	2.990E+01	0.000000	1.284375	2.990E+01	
2.334	1.279000	3.000E+01	0.000E+00	3.000E+01	0.000000	1.284290	3.000E+01	
2.335	1.278900	3.000E+01	0.000E+00	3.040E+01	0.000000	1.284205	3.040E+01	
2.336	1.278800	3.010E+01	0.000E+00	3.050E+01	0.000000	1.284120	3.050E+01	
2.337	1.278800	3.010E+01	0.000E+00	3.070E+01	0.000000	1.284035	3.070E+01	
2.338	1.278700	3.010E+01	0.000E+00	3.090E+01	0.000000	1.283950	3.090E+01	
2.339	1.278700	3.020E+01	0.000E+00	3.110E+01	0.000000	1.283865	3.110E+01	
2.340	1.278600	3.020E+01	0.000E+00	3.140E+01	0.000000	1.283780	3.140E+01	
2.341	1.278500	3.020E+01	0.000E+00	3.160E+01	0.000000	1.283705	3.160E+01	
2.342	1.278500	3.030E+01	0.000E+00	3.180E+01	0.000000	1.283630	3.180E+01	
2.343	1.278400	3.030E+01	0.000E+00	3.200E+01	0.000000	1.283555	3.200E+01	
2.344	1.278400	3.030E+01	0.000E+00	3.220E+01	0.000000	1.283480	3.220E+01	
2.345	1.278300	3.030E+01	0.000E+00	3.240E+01	0.000000	1.283405	3.240E+01	
2.346	1.278200	3.030E+01	0.000E+00	3.270E+01	0.000000	1.283330	3.270E+01	
2.347	1.278100	3.020E+01	0.000E+00	3.290E+01	0.000000	1.283255	3.290E+01	
2.348	1.278000	3.020E+01	0.000E+00	3.310E+01	0.000000	1.283180	3.310E+01	
2.349	1.277900	3.010E+01	0.000E+00	3.330E+01	0.000000	1.283105	3.330E+01	
2.350	1.277800	3.010E+01	0.000E+00	3.350E+01	0.000000	1.283030	3.350E+01	
2.351	1.277700	3.000E+01	0.000E+00	3.390E+01	0.000000	1.283030	3.390E+01	
2.352	1.277600	2.990E+01	0.000E+00	3.400E+01	0.000000	1.283030	3.400E+01	
2.353	1.277600	2.980E+01	0.000E+00	3.430E+01	0.000000	1.283030	3.430E+01	
2.354	1.277500	2.980E+01	0.000E+00	3.450E+01	0.000000	1.283030	3.450E+01	
2.355	1.277400	2.980E+01	0.000E+00	3.470E+01	0.000000	1.283030	3.470E+01	
2.356	1.277300	2.970E+01	0.000E+00	3.490E+01	0.000000	1.283030	3.490E+01	
2.357	1.277200	2.960E+01	0.000E+00	3.530E+01	0.000000	1.283030	3.530E+01	
2.358	1.277100	2.950E+01	0.000E+00	3.550E+01	0.000000	1.283030	3.550E+01	
2.359	1.277000	2.930E+01	0.000E+00	3.570E+01	0.000000	1.283030	3.570E+01	
2.360	1.276900	2.930E+01	0.000E+00	3.590E+01	0.000000	1.283030	3.590E+01	
2.361	1.276800	2.920E+01	0.000E+00	3.610E+01	0.000000	1.283030	3.610E+01	
2.362	1.276700	2.910E+01	0.000E+00	3.660E+01	0.000000	1.283030	3.660E+01	
2.363	1.276600	2.900E+01	0.000E+00	3.680E+01	0.000000	1.283030	3.680E+01	
2.364	1.276500	2.890E+01	0.000E+00	3.700E+01	0.000000	1.283030	3.700E+01	
2.365	1.276400	2.880E+01	0.000E+00	3.720E+01	0.000000	1.283030	3.720E+01	
2.366	1.276300	2.870E+01	0.000E+00	3.760E+01	0.000000	1.283030	3.760E+01	
2.367	1.276200	2.870E+01	0.000E+00	3.780E+01	0.000000	1.283030	3.780E+01	
2.368	1.276100	2.870E+01	0.000E+00	3.800E+01	0.000000	1.283030	3.800E+01	
2.369	1.276000	2.870E+01	0.000E+00	3.830E+01	0.000000	1.283030	3.830E+01	
2.370	1.275900	2.860E+01	0.000E+00	3.850E+01	0.000000	1.283030	3.850E+01	
2.371	1.275800	2.850E+01	0.000E+00	3.890E+01	0.000000	1.283030	3.890E+01	
2.372	1.275700	2.850E+01	0.000E+00	3.910E+01	0.000000	1.283030	3.910E+01	
2.373	1.275700	2.850E+01	0.000E+00	3.940E+01	0.000000	1.283030	3.940E+01	
2.374	1.275600	2.840E+01	0.000E+00	3.960E+01	0.000000	1.283030	3.960E+01	
2.375	1.275500	2.830E+01	0.000E+00	4.010E+01	0.000000	1.283030	4.010E+01	
2.376	1.275400	2.820E+01	0.000E+00	4.020E+01	0.000000	1.283030	4.020E+01	
2.377	1.275300	2.820E+01	0.000E+00	4.050E+01	0.000000	1.283030	4.050E+01	
2.378	1.275300	2.820E+01	0.000E+00	4.080E+01	0.000000	1.283030	4.080E+01	
2.379	1.275200	2.810E+01	0.000E+00	4.100E+01	0.000000	1.283030	4.100E+01	
2.380	1.275100	2.800E+01	0.000E+00	4.150E+01	0.000000	1.283030	4.150E+01	
2.381	1.275000	2.800E+01	0.000E+00	4.170E+01	0.000000	1.283030	4.170E+01	
2.382	1.274900	2.800E+01	0.000E+00	4.200E+01	0.000000	1.283030	4.200E+01	
2.383	1.274900	2.790E+01	0.000E+00	4.220E+01	0.000000	1.283030	4.220E+01	
2.384	1.274800	2.790E+01	0.000E+00	4.270E+01	0.000000	1.283030	4.270E+01	
2.385	1.274700	2.790E+01	0.000E+00	4.290E+01	0.000000	1.283030	4.290E+01	
2.386	1.274600	2.780E+01	0.000E+00	4.320E+01	0.000000	1.283030	4.320E+01	
2.387	1.274500	2.780E+01	0.000E+00	4.340E+01	0.000000	1.283030	4.340E+01	
2.388	1.274500	2.780E+01	0.000E+00	4.390E+01	0.000000	1.283030	4.390E+01	
2.389	1.274400	2.780E+01	0.000E+00	4.410E+01	0.000000	1.283030	4.410E+01	
2.390	1.274300	2.780E+01	0.000E+00	4.440E+01	0.000000	1.283030	4.440E+01	
2.391	1.274200	2.780E+01	0.000E+00	4.460E+01	0.000000	1.283030	4.460E+01	
2.392	1.274200	2.780E+01	0.000E+00	4.510E+01	0.000000	1.283030	4.510E+01	
2.393	1.274100	2.790E+01	0.000E+00	4.540E+01	0.000000	1.283030	4.540E+01	
2.394	1.274100	2.790E+01	0.000E+00	4.560E+01	0.000000	1.283030	4.560E+01	
2.395	1.274000	2.780E+01	0.000E+00	4.590E+01	0.000000	1.283030	4.590E+01	
2.396	1.273900	2.780E+01	0.000E+00	4.640E+01	0.000000	1.283030	4.640E+01	
2.397	1.273900	2.780E+01	0.000E+00	4.660E+01	0.000000	1.283030	4.660E+01	
2.398	1.273800	2.780E+01	0.000E+00	4.690E+01	0.000000	1.283030	4.690E+01	
2.399	1.273800	2.780E+01	0.000E+00	4.710E+01	0.000000	1.283030	4.710E+01	
2.400	1.273700	2.780E+01	0.000E+00	4.760E+01	0.000000	1.283030	4.760E+01	
